input	target
List of the filenames of custom object catalogs.	Susa Incwadi yemifanekiso Yesiko
List of toggles for displaying custom object catalogs.	Susa Incwadi yemifanekiso Yesiko
Automatically updates geographic location	Indawo yobuzwe
Display INDI messages in the statusbar	Qoboshela i Milky Way
Toggle display of INDI messages in the KStars statusbar.	Qoboshela i Milky Way
Toggle automatic display of FITS files upon capture.	Qoboshela i Milky Way
INDI Telescope port	Ubeko lwephepha
INDI Video port	Ubeko lwephepha
City name of geographic location.	Indawo yobuzwe
The City name of the current geographic location.	Indawo yobuzwe
Province name of geographic location.	Indawo yobuzwe
Country name of geographic location.	Indawo yobuzwe
The Country name of the current geographic location.	Indawo yobuzwe
Geographic Longitude,in degrees.	Amanani akunika indawo ncam Kulwazi- lelizwe
Geographic Latitude,in degrees.	Indawo yobuzwe
Time Zone offset of geographic location,in hours.	Indawo yobuzwe
Name of focused object	injongo engenagama
Hide objects while moving	Fihla iinjongo ngexesha loshukumo
Hide constellation boundaries while moving	Amagama eqela leenkwenkwezi
Toggle whether constellation boundaries are hidden while the display is in motion.	Fihla iinjongo ngexesha loshukumo
Hide constellation lines while moving	Iilayini zeqela leenkwenkwezi
Toggle whether constellation lines are hidden while the display is in motion.	Fihla iinjongo ngexesha loshukumo
Hide constellation names while moving	Amagama eqela leenkwenkwezi
Toggle whether constellation names are hidden while the display is in motion.	Fihla iinjongo ngexesha loshukumo
Hide coordinate grid while moving	Fihla iinjongo ngexesha loshukumo
Toggle whether the coordinate grid is hidden while the display is in motion.	Fihla iinjongo ngexesha loshukumo
Hide Milky Way contour while moving	Fihla iinjongo ngexesha loshukumo
Toggle whether the Milky Way contour is hidden while the display is in motion.	Fihla iinjongo ngexesha loshukumo
Hide IC objects while moving	Fihla iinjongo ngexesha loshukumo
Toggle whether IC objects are hidden while the display is in motion.	Fihla iinjongo ngexesha loshukumo
Hide Messier objects while moving	Fihla iinjongo ngexesha loshukumo
Toggle whether Messier objects are hidden while the display is in motion.	Fihla iinjongo ngexesha loshukumo
Hide NGC objects while moving	Fihla iinjongo ngexesha loshukumo
Toggle whether NGC objects are hidden while the display is in motion.	Fihla iinjongo ngexesha loshukumo
Hide extra objects while moving	Fihla iinjongo ngexesha loshukumo
Toggle whether extra objects are hidden while the display is in motion.	Fihla iinjongo ngexesha loshukumo
Hide solar system objects while moving	Fihla iinjongo ngexesha loshukumo
Toggle whether solar system objects are hidden while the display is in motion.	Fihla iinjongo ngexesha loshukumo
Hide faint stars while moving	Fihla iinjongo ngexesha loshukumo
Toggle whether faint stars are hidden while the display is in motion.	Fihla iinjongo ngexesha loshukumo
Hide object name labels while moving	Fihla iinjongo ngexesha loshukumo
Toggle whether name labels are hidden while the display is in motion.	Fihla iinjongo ngexesha loshukumo
Draw asteroids in the sky map	Indawo yamakhadi
Draw constellation boundaries in the sky map	Amagama eqela leenkwenkwezi
Toggle whether constellation boundaries are drawn in the sky map.	Ilayisha Amagama Amaqela enkwenkwezi
Highlight the central constellation boundary in the sky map	Amagama eqela leenkwenkwezi
Toggle whether constellation boundary containing the central focus point is highlighted in the sky map.	Ilayisha Amagama Amaqela enkwenkwezi
Draw constellation lines in the sky map	Amagama eqela leenkwenkwezi
Toggle whether constellation lines are drawn in the sky map.	Ilayisha Amagama Amaqela enkwenkwezi
Draw constellation names in the sky map	Amagama eqela leenkwenkwezi
Toggle whether constellation name labels are drawn in the sky map.	Ilayisha Amagama Amaqela enkwenkwezi
Draw deep sky objects in the sky map	Fihla iinjongo ngexesha loshukumo
Draw coordinate grid in the sky map	Uququzelela lodibaniso lombane
Draw opaque ground in the sky map	Umhlaba ongabonisi ngaphaya
Draw flags in the sky map	Yenza i Uranus
Toggle whether flags are drawn in the sky map.	Fihla iinjongo ngexesha loshukumo
Draw IC objects in the sky map	Fihla iinjongo ngexesha loshukumo
Toggle whether IC objects are drawn in the sky map.	Fihla iinjongo ngexesha loshukumo
Draw NGC objects in the sky map	Fihla iinjongo ngexesha loshukumo
Toggle whether NGC objects are drawn in the sky map.	Fihla iinjongo ngexesha loshukumo
Draw Messier objects in the sky map	Fihla iinjongo ngexesha loshukumo
Draw extra deep-sky objects in the sky map	Fihla iinjongo ngexesha loshukumo
Toggle whether extra objects are drawn in the sky map.	Fihla iinjongo ngexesha loshukumo
Draw Milky Way contour in the sky map	Fihla iinjongo ngexesha loshukumo
Draw Saturn in the sky map	Yenza iSaturn
Draw Uranus in the sky map	Yenza i Uranus
Draw satellite tracks in the sky map	Amagama eqela leenkwenkwezi
Toggle whether satellite tracks are drawn in the sky map.	Fihla iinjongo ngexesha loshukumo
Label deep-sky object magnitudes in the sky map	Fihla iinjongo ngexesha loshukumo
Toggle whether deep-sky object magnitude brightness labels are shown in the sky map.	Ilayisha Amagama Amaqela enkwenkwezi
Label deep-sky objects in the sky map	Fihla iinjongo ngexesha loshukumo
Toggle whether deep-sky object name labels are shown in the sky map.	Ilayisha Amagama Amaqela enkwenkwezi
InfoBoxes Background fill mode	Isiqalo Sebhokisi Yolwazi
Use abbreviated constellation names	Ilayisha Amagama Amaqela enkwenkwezi
Use official IAU abbreviations for constellation names.	Ilayisha Amagama Amaqela enkwenkwezi
Use Latin constellation names	Ilayisha Amagama Amaqela enkwenkwezi
Use Latin constellation names.	Ilayisha Amagama Amaqela enkwenkwezi
Use localized constellation names	Ilayisha Amagama Amaqela enkwenkwezi
Use horizontal coordinate system	Amanani akunika indawo ncam Athe tye
Save the DSS SDSS images to disk	Imibala yangoku
Correct positions for atmospheric refraction	Lungisa imeko- bume yobuyelo ngasemva
Label density for asteroid names	Qoboshela Inani elikunika indawo ncam Kwindibaniso ezinamandla ombane
Controls the relative number of asteroid name labels drawn in the map.	Ilayisha Amagama Amaqela enkwenkwezi
Faint limit for deep-sky objects	Qhoboshela Iinjongo Zobunzulu Besibhakabhaka
The faint magnitude limit for drawing stars,when fully zoomed in.	Fihla iinjongo ngexesha loshukumo
Faint limit for stars when slewing	Fihla iinjongo ngexesha loshukumo
The relative density for drawing star name and magnitude labels.	Qoboshela i Milky Way
Relative density for deep-sky object name labels and or magnitudes	Qoboshela i Milky Way
The relative density for drawing deep-sky object name and magnitude labels.	Qoboshela i Milky Way
Text color of InfoBoxes	Qhoboshela Iinjongo Zobunzulu Besibhakabhaka
Color of constellation boundaries	Amagama eqela leenkwenkwezi
The color for the constellation boundary lines.	Qoboshela Amagama Eqela lenkwenkwezi
Color of highlighted constellation boundary	Amagama eqela leenkwenkwezi
Color of constellation lines	Iilayini zeqela leenkwenkwezi
The color for the constellation figure lines.	Qoboshela Iilayini Zeqela leenkwenkwezi
Color of constellation names	Amagama eqela leenkwenkwezi
The color for the constellation names.	Ilayisha Amagama Amaqela enkwenkwezi
The color for the ecliptic line.	Qoboshela Inani elikunika indawo ncam Kwindibaniso ezinamandla ombane
Color of coordinate grid lines	Uququzelela lodibaniso lombane
The color for the coordinate grid lines.	Qoboshela Inani elikunika indawo ncam Kwindibaniso ezinamandla ombane
Color of horizon line	Qoboshela Iilayini Zeqela leenkwenkwezi
Color of Messier objects	Injongo ye messier
The color for Messier object symbols.	Qhoboshela Iinjongo Zobunzulu Besibhakabhaka
Color of NGC objects	NGC injongo
The color for NGC object symbols.	IC injongo
Color of IC objects	IC injongo
The color for IC object symbols.	IC injongo
Color of Milky Way contour	Gcwalisa indlela ebubisi
The color for the Milky Way contour.	Gcwalisa indlela ebubisi
Color of star name labels	Qhobosha Iinkwenkwezi
The color for star name labels.	Qhobosha Iinkwenkwezi
Color of deep-sky object name labels	Bonisa imifanekiso ejikelezailanga
The color for deep-sky object name labels.	Qhobosha Iinkwenkwezi
Color of planet name labels	Bonisa imifanekiso ejikelezailanga
The color for the sky background.	IC injongo
The color for telescope target symbols.	IC injongo
Xplanet binary path	inebula yeplanethi
Show label	Bonisa igama
Show GMT label	Bonisa umfanekiso we
Specify the text of the first line of the label. By default,it says something like Looking at Earth. Any instances of t will be replaced by the target name,and any instances of o will be replaced by the origin name.	City name optional,probably does not need a translation
Font Size	Fort Riley
Specify the point size.	use realistic star colors
Label color	Imibala Yokwenene
Set the color for the label.	Qhobosha Iinkwenkwezi
Date format	Indawo ekuyo
Top left	City name optional,probably does not need a translation
Top right	TorringtonCity name optional,probably does not need a translation
Latitude in degrees	Indawo yobuzwe
Longitude in degrees	Amanani akunika indawo ncam Kulwazi- lelizwe
Use background	Isiqalo Sebhokisi Yolwazi
Use background image	Isiqalo Sebhokisi Yolwazi
The path of the background image.	IC injongo
Use background color	Itshathi Yenkwenkwezi
Use a color as the background.	IC injongo
The color of the background.	IC injongo
Config file	Imposiso Ukucimeni Ifayile
Star map	Igama lenkwenkwezi
Star map file path	Bonisa iinkwenkwezi ezikhanya kune
Output file quality	Ukhetho Lwegalelo
Info Boxes	Amaphepha Olwazi
View Toolbar	Imboniselo Yesixhobo se bar
Current thumbnail	Gcina Imibala Yangoku.
Unset Image	Sebenzisa i slewing ephilisiweyoNAME OF TRANSLATORS
Your names	Lwandle MgidlanaEMAIL OF TRANSLATORS
Your emails	lwandle translate.org.za
Window title	Ixesha Lasecaleni lokwenene
Star map	Igama lenkwenkwezi
Arc file path	Icebo lokucoca lophondo
Config file path	Icebo lokucoca lelizwe
Config file	Icebo lokucoca lelizwe
Arc file	Icebo lokucoca lophondo
Output file quality	Ukhetho Lwegalelo
local time	LT City name optional,probably does not need a translation
Label string	Lake City
Date format	Indawo ekuyo
Specify the format for the date time label.	Qhobosha Iinkwenkwezi
Specify the format for the date time label. This format string is passed to strftime3. The default is c Z,which shows the date,time,and time zone in the locale’ s appropriate date and time representation.	City name optional,probably does not need a translation
Font size	Fort RileyCity name optional,probably does not need a translation
Label font size	Lake City
Label position	Uphawulo lwesiganeko esithile
Show label	Bonisa igama
Place the observer above the specified longitude in degrees. Longitude is positive going east,negative going west for the earth and moon,so for example Los Angeles is at -118 or 242. The default value is 0.	City name optional,probably does not need a translation
The projection type	Udidi lwenjongo
Use background	Isiqalo Sebhokisi Yolwazi
If checked,use a file or a color as background.	IC injongo
Background image	Isiqalo Sebhokisi Yolwazi
Use this file as the background image	IC injongo
Enter here the path of background image file.	IC injongo
Background color	Itshathi Yenkwenkwezi
Set the color for the background.	IC injongo
Name of plotted object	injongo engenagama
Find Object...	Fumana injongo.
Clear Fields	Cacisa Imihlaba
Clear List	Cacisa Imihlaba
Date Location	Indawo ekuyo
Choose City...	Khetha isixeko
Browse Tree	Khangela iincwadi
File name	Amagama eqela leenkwenkwezi
Image width	Cima intshukumo
Image height	Cima intshukumo
Show print dialog	Iincwadi zemifanekiso
Use star chart colors	Itshathi Yenkwenkwezi
Color name	Igama lenkwenkwezi
City name	Amagama eqela leenkwenkwezi
Open the Set Location tool	Indawo ekuyo
Find City	eVatican City
Date Time	Usuku Negama
Zoom level	Udweliso Lombala
New Zoom level	Udweliso Lombala
Greenwich,United Kingdom	United KingdomCity name optional,probably does not need a translation
Ending on	HoningtonCity name optional,probably does not need a translation
Show conjunctions oppositions for	Bonisa Indawo
Between objects	Fumana umxholo
Label color	Imibala YokweneneCity name optional,probably does not need a translation
To add custom icons,just add images in HOME. kde4 share apps kstars. File names must begin with flags. For example,the file flagSmallredcross. gif will be shown as Small red cross in the combo box.	City name optional,probably does not need a translation
Select a Star	Ukhetho Lwegalelo
by Name	Igama lenkwenkwezi
Fainter thans	Iphepha lokuqala
Start date	Igama lenkwenkwezi
Retrieve Curve...	Yenza incwadi enenkcukacha
Horizontal Coordinates	Amanani akunika indawo ncam Athe tye
Date and time	Ixesha Nomhla
Equatorial Coordinates J2000	Amanani akunika indawo ncam Kumda osembindini wehlabathi
Select Object...	Fumana injongo.
Select Fields in Input File	Ukhetho Lwegalelo
Output File...	Ukhetho Lwegalelo
Input File...	Ukhetho Lwegalelo
Select object...	Ukhetho Lwegalelo
Apparent Coordinates	Amanani akunika indawo ncam Abonakalayo
Catalog Coordinates	Amanani akunika indawo ncam kwi Cartesian
Target Time Date	Igama lenkwenkwezi
Reset to Now	Cwangcisa ixesha ku Ngoku
Apparent coordinates	Apparent Amanani akunika indawo ncam
Show in Output File	Imposiso Ukucimeni Ifayile
Day length	Ubude bemini
Sunrise azimuth	Ukuphuma kwelanga
Transit altitude	Ixesha logqithiso
Moon rise azimuth	Ukuphuma kwelanga
Waxing gibbous 75	City name optional,probably does not need a translation
Input file	Ukhetho Lwegalelo
Output file	Ukhetho Lwegalelo
View output	Bonisa iinketho
Equatorial Coordinates	Amanani akunika indawo ncam Kumda osembindini wehlabathi
Ecliptic Coordinates	Galactic Amanani akunika indawo ncam
Select Filenames	Ukhetho Lwegalelo
Output file	Ukhetho Lwegalelo
Input file	Ukhetho Lwegalelo
Galactic Coordinates	Galactic Amanani akunika indawo ncam
Select Parameters in Input File	Ukhetho Lwegalelo
Select Parameters for Output File	Ukhetho Lwegalelo
Output File	Ukhetho Lwegalelo
Input File	Ukhetho Lwegalelo
Cartesian Coordinates	Amanani akunika indawo ncam kwi Cartesian
X km	X m
Y km	Y m
Z km	Z m
Geographic Coordinates	Amanani akunika indawo ncam Kulwazi- lelizwe
Julian day	Julian day
Modified Julian day	Julian day Eguqulwe kancincane
Julian day	Julian day
Modified Julian day	Julian day Eguqulwe kancincane
Solar system body	Indlela yelanga neplanethi
Heliocentric Ecliptic Coordinates	Amanani e Geodetic akunika indawo ncam
Geocentric Ecliptic Coordinates	Galactic Amanani akunika indawo ncam
Heliocentric ecliptic	Amanani e Geodetic akunika indawo ncam
Sidereal Time	Ixesha Lasecaleni lokwenene
Sidereal time	Ixesha lasecaleni lobunyani
Compute sidereal time	Ixesha lasecaleni lobunyani
Compute standard time	Ixesha Nomhla
Target position	Uphawulo lwesiganeko esithile
Radial velocities	Uphawulo lwesiganeko esithile
Input velocity	Uphawulo lwesiganeko esithile
Open an observation session list	Dibanisa kuluhlu
Save the observing session	Dibanisa kuluhlu
Save observing session as...	Imibala yangoku
Observing List Wizard	Dibanisa kuluhlu
Set Location	Indawo ekuyo
Add Object	Fumana umxholo
Delete all Images	Ukhetho Lwegalelo
Save all Images	Gcina umfanekisoCity name optional,probably does not need a translation
Wish List	H.ListCountry name optional,but should be translated
Session Plan	Ascension Island
Scheduled Time	Cwangcisa Ixesha.
Set Time	Cwangcisa Ixesha.
Find Image	Sebenzisa i slewing ephilisiweyo
Open clusters	Vula inani labantu okanye izilwanyana
Globular clusters	Ingqumba Engqukuva
Gaseous nebulae	Inebula Yeghasi
Planetary nebulae	Inebula Yeplanethi
Select all items in the list	Ukhetho Lwegalelo
Deep sky	Qhoboshela Iinjongo Zobunzulu Besibhakabhaka
Solar system	Indlela yelanga neplanethi
by constellation	Iqela leenkwenkwezi
center RA	Ingoma Esembindini
center Dec	Injongo yeMessier
Select objects which are observable on	Ilayisha Amagama Amaqela enkwenkwezi
Select objects brighter than	Bonisa iinkwenkwezi ezikhanya kune
Option Name	Igama lenkwenkwezi
New Script	Iinketho Entsha
Open Script	Imibala yangoku
Save Script	Imibala yangoku
Save Script As...	Imibala yangoku
Test Script	Iinketho Entsha
Current Script	Imibala yangoku
Remove Function	Cima intshukumo
Function Arguments	Inyusa i 1
Function Browser	Inyusa i 1
Function Help	Inyusa i 1
Enter name for the script	Ngenisa igama lalencwadi yemifanekiso
Script name	Igama lenkwenkwezi
Choose a new date	Khetha Guqula kancincane Amanani akunika indawo ncam
Change Date...	Tshintsha Imida
Choose a new geographic location	Indawo yobuzwe
Change Location...	Indawo ekuyo
Show objects brighter than magnitude	Bonisa iinkwenkwezi ezikhanya kune
Displays the time at which the moon rises on the selected date.	Cwangcisa ixesha
Displays the duration between sunset and sunrise for the selected date.	Cwangcisa ixesha
Displays the time of sunset for the selected date.	Cwangcisa ixesha
Displays the time at which the moon sets on the selected date.	Cwangcisa ixesha
Displays the time of sunrise for the selected date.	Cwangcisa ixesha
Displays the illumination fraction of the Moon for the selected date.	Cwangcisa ixesha
Select a category	Khetha Guqula kancincane Amanani akunika indawo ncam
Matching objects	Fumana umxholo
Object Name	IC Injongo
Displays the time at which the highlighted object rises above the horizon on the selected date.	Cwangcisa ixesha
Displays the time at which the highlighted object transits across the local meridian on the selected date.	Cwangcisa ixesha
Displays the time at which the highlighted object sets below the horizon on the selected date.	Cwangcisa ixesha
Center this object in the sky display	Fihla iinjongo ngexesha loshukumo
Center Object	Injongo yeMessier
Open the Object Details window	Iinkcukacha Zenjongo
Object Details	Iinkcukacha Zenjongo
Add to List	Dibanisa kuluhlu
Import File	Ifomati Ayiphumelelanga
The coordinate epoch for the catalog	Ngenisa igama lalencwadi yemifanekiso
Catalog name prefix	Inkwenkwenzi Yencwadi yemifanekisouse realistic star colors
Symbol color	Imibala Yokwenene
Preview Output	Bonisa iinketho
Enter the filename for the output catalog file	Ngenisa igama lefayile lencwadi yemifanekiso yosiko
Catalog name	Inkwenkwenzi Yencwadi yemifanekiso
Save catalog as	Susa Incwadi yemifanekiso Yesiko
Enter a name for the catalog	Ngenisa igama lalencwadi yemifanekiso
Resource Type	Udidi lwecebo
Check URL	Khangela i URL
Details - Online Databases	Khetha Guqula kancincane Amanani akunika indawo ncam
Choose Online Database	Khetha Guqula kancincane Amanani akunika indawo ncam
Add to Observing List	Dibanisa kuluhlu
Center in Map	Ingoma Esembindini
Center in Scope	Ingoma Esembindini
Information Links	Ilayisha umfanekiso URLs
Image Links	Cima intshukumo
View Resource	Udidi lwecebo
Add Link...	Dibanisa ikhonkco.
Edit Link...	Dibanisa ikhonkco.
Remove Link	Cima intshukumo
Dec 2000.0	Dec 1
Hour angle	Ikona engqukuva
Set time	Cwangcisa ixesha
Transit time	Ixesha logqithiso
Rise time	Ixesha lokuvuka
Azimuth at set	Uphakamiso oluzenzekelayo
Azimuth at rise	Uphakamiso oluzenzekelayo
Filter by name	Amagama eqela leenkwenkwezi
Filter by type	Coca ngodidi
Choose City	Khetha isixeko
Country filter	Icebo lokucoca lelizwe
City filter	Icebo lesixeko lokucoca
Province filter	Icebo lokucoca lophondo
cities match search criteria	Isixeko sithelekisa uphendlo lwendlela yokugweba
View Edit Location Data	Ilayisha Idata Yenkwenkwezi
DST rule	ulawulo lwe DST
UT offset	UT offset
Clear Fields	Cacisa Imihlaba
Add City to List	Dibanisa kuluhlu
Name for FOV symbol	IC injongo
Telescope focal length	Ubeko lwephepha
Eyepiece focal length	Ubude bemini
Enter the telescope focal length,in millimeters. This is one of the data fields required for defining a field-of-view FOV symbol which matches the field-of-view of a telescope eyepiece.	City name optional,probably does not need a translation
At a distance of	CacileyoCity name optional,probably does not need a translation
Select color for the field-of-view symbol	IC injongo
Select a color for the field-of-view FOV symbol.	IC injongo
Select a shape for the field-of-view symbol	IC injongo
Download Extra Data Files	Ilayisha i KStars.
Download Extra Data...	Ilayisha i KStars.
Choose Your Home Location	Indawo ekuyo
Filter the list by city name	Amagama eqela leenkwenkwezi
Filter the list by country name	Amagama eqela leenkwenkwezi
Welcome to the KStars Setup Wizard	Wamkelekile kwi KStars
FITS Header	e- Iceland
FITS Scale	e- Iceland
Std. dev	Igama lenkwenkwezi
Server Log	St.Peter Port
Capture Image Sequence	Gcina umfanekiso
Default INDI telescope port	Ubeko lwephepha
Telescope port	Ubeko lwephepha
Default INDI video port	Ubeko lwephepha
Video port	Ubeko lwephepha
Update telescope clock upon connection	Indawo yobuzwe
Update telescope geographical location upon connection	Indawo yobuzwe
Geographic location	Indawo yobuzwe
Display INDI status messages in the status bar	Qoboshela i Milky Way
Display incoming INDI status messages in KStars status bar	Qoboshela i Milky Way
INDI messages in status bar	Qoboshela i Milky Way
Automatic display of FITS	Qoboshela i Milky Way
Filter Wheel	Icebo lesixeko lokucoca
Server Port	St.Peter Port
Video Stream	Amaphepha Olwazi
Capture Image	Gcina umfanekiso
Image Format	Indawo ekuyo
Telescope Properties	Ubeko lwephepha
Focal length	Ubude bemini
Telescope Wizard	Ubeko lwephepha
Set Time...	Cwangcisa Ixesha.
Set Location...	Indawo ekuyo
Correct for atmospheric refraction	Lungisa imeko- bume yobuyelo ngasemva
Use animated slewing	Sebenzisa i slewing ephilisiweyo
Use antialiased drawing	Sebenzisa i slewing ephilisiweyo
Observing List Labels	Dibanisa kuluhluCity name optional,probably does not need a translation
Save downloaded images on exit	Imibala yangoku
Do not draw all objects while the map is moving	Fihla iinjongo ngexesha loshukumo
Hide objects while moving	Fihla iinjongo ngexesha loshukumo
Also hide if time step larger than	Uyifihle futhi ukuba isikali sexesha singaphezulu kune
Configure Hidden Objects	Qwalasela Iinjongo Ezifihlakeleyo
If checked,then fainter stars will be hidden when the map is in motion.	Fihla iinjongo ngexesha loshukumo
Stars fainter than	Bonisa iinkwenkwezi ezikhanya kune
Stars fainter than this will not be drawn while the map is moving.	Fihla iinjongo ngexesha loshukumo
If checked,then objects in the IC catalog will be hidden when the map is in motion.	Fihla iinjongo ngexesha loshukumo
IC objects	IC injongo
Hide the Milky Way contour while moving	Fihla iinjongo ngexesha loshukumo
If checked,then the Milky Way contour will be hidden when the map is in motion.	Fihla iinjongo ngexesha loshukumo
Hide solar system bodies while moving	Fihla iinjongo ngexesha loshukumo
If checked,then all solar system bodies will be hidden when the map is in motion.	Fihla iinjongo ngexesha loshukumo
Constellation boundaries	Amagama eqela leenkwenkwezi
Hide Messier objects when moving	Fihla iinjongo ngexesha loshukumo
If checked,then objects in the Messier catalog will be hidden when the map is in motion.	Fihla iinjongo ngexesha loshukumo
Messier objects	Injongo ye messier
If checked,then the coordinate grid will be hidden when the map is in motion.	Fihla iinjongo ngexesha loshukumo
Coordinate grid	Uququzelela lodibaniso lombane
If checked,then objects in the NGC catalog will be hidden when the map is in motion.	Fihla iinjongo ngexesha loshukumo
NGC objects	NGC injongo
If checked,then constellation lines will be hidden when the map is in motion.	Fihla iinjongo ngexesha loshukumo
Constellation lines	Iilayini zeqela leenkwenkwezi
If checked,then constellation names will be hidden when the map is in motion.	Fihla iinjongo ngexesha loshukumo
Constellation names	Amagama eqela leenkwenkwezi
Object labels	IC Injongo
Star Catalogs	Iincwadi zemifanekiso
Star Density	Ulomelelo lombala wenkwenkwezi
Show name	Bonisa igama
Show magnitude	Bonisa ubukhuluCity name optional,probably does not need a translation
Label density	Lake City
Deep-Sky Catalogs	Qhoboshela Iinjongo Zobunzulu Besibhakabhaka
Show name	Bonisa igama
Show long names	Bonisa igama
Show magnitude	Bonisa ubukhulu
Import Catalog...	Dibanisa Incwadi yemifanekiso
Load Catalog...	Dibanisa Incwadi yemifanekiso
Remove Catalog...	Susa Incwadi yemifanekiso Yesiko
Faint limit zoomed out	Qhoboshela Iinjongo Zobunzulu Besibhakabhaka
Faint limit zoomed in	Fihla iinjongo ngexesha loshukumo
Current Colors	Gcina Imibala Yangoku.
Current color settings	Gcina Imibala Yangoku.
InfoBox BG mode	Amaphepha Olwazi
Star color mode	Indlela yombala wenkwenkwezi
Set the star color mode	Indlela yombala wenkwenkwezi
Star color intensity	Ulomelelo lombala wenkwenkwezi
Set the intensity of star colors	Indlela yombala wenkwenkwezi
Preset Color Schemes	Cwangcisa kuqala izidweliso zombala
List of preset color schemes	Cwangcisa kuqala izidweliso zombala
Remove a preset color scheme	susa Udweliso Lombala
Remove Color Scheme	susa Udweliso Lombala
Save Current Colors...	Gcina Imibala Yangoku.
Show constellation lines	Iilayini zeqela leenkwenkwezi
If checked,constellation lines will be drawn on the sky map.	Ilayisha Amagama Amaqela enkwenkwezi
Constellation lines	Iilayini zeqela leenkwenkwezi
Constellation boundaries	Amagama eqela leenkwenkwezi
Highlight central constellation boundary	Amagama eqela leenkwenkwezi
Draw constellation names	Amagama eqela leenkwenkwezi
If checked,constellation names will be drawn on the sky map.	Ilayisha Amagama Amaqela enkwenkwezi
Constellation names	Amagama eqela leenkwenkwezi
Constellation Name Options	Iinketho zegama leqela leenkwenkwezi
Use Latin constellation names	Ilayisha Amagama Amaqela enkwenkwezi
Select this to use Latin constellation names on the sky map	Ilayisha Amagama Amaqela enkwenkwezi
Use Localized constellation names	Ilayisha Amagama Amaqela enkwenkwezi
Select this to use constellation names from your locality if available	Ilayisha Amagama Amaqela enkwenkwezi
Draw the Milky Way contour	Gcwalisa indlela ebubisi
Milky Way	Indlela ebubisi
Use filled Milky Way contour	Gcwalisa indlela ebubisi
Fill Milky Way	Gcwalisa indlela ebubisi
Draw coordinate grid	Uququzelela lodibaniso lombane
Coordinate grid	Uququzelela lodibaniso lombane
Draw Celestial equator	Celestial Umda embindini wehlabathi
If checked,the celestial equator will be drawn in the sky map.	Ilayisha Amagama Amaqela enkwenkwezi
Celestial equator	Celestial Umda embindini wehlabathi
Draw horizon	Ilayini apho umhlaba nesibhaka- bhaka zidibana khona
Horizon line	Ilayini apho umhglaba nesibhaka- bhaka zidibana khona ilayini
Draw opaque ground	Umhlaba ongabonisi ngaphaya
Opaque ground	Umhlaba ongabonisi ngaphaya
Draw flags	Yenza iMars
If checked,flags will be drawn on the sky map	Fihla iinjongo ngexesha loshukumoCity name optional,probably does not need a translation
Show solar system objects	Fihla iinjongo ngexesha loshukumo
Draw Saturn	Yenza iSaturn
Use images	Sebenzisa i slewing ephilisiweyo
Draw Mars	Yenza iMars
Attach Name labels to the major solar system bodies	Qhoboshela Iinjongo Zobunzulu Besibhakabhaka
Use name labels	Sebenzisa i slewing ephilisiweyo
Select all major bodies	Ukhetho Lwegalelo
Select All	Ukhetho Lwegalelo
Select None	Ukhetho Lwegalelo
Draw Venus	Yenza iVenus
Draw Uranus	Yenza i Uranus
Draw asteroids	Indawo yamakhadi
Show asteroids brighter than	Bonisa iinkwenkwezi ezikhanya kune
faint limit for asteroids	Fihla iinjongo ngexesha loshukumo
Set the faintest magnitude for drawing asteroids	Fihla iinjongo ngexesha loshukumo
Show names	Bonisa igama
Draw comets	Yenza iVenus
Show names of comets near the Sun	Bonisa iinkwenkwezi ezikhanya kune
Show names of comets within	Bonisa iinkwenkwezi ezikhanya kune
Set the maximum distance from the Sun for a comet to have a name label,in Astronomical Units AU. 1 AU is the distance between the Earth and the Sun,approximately 150 million km	Constellation name optional
Fade trail color into the background	IC injongo
Fade trails to background color	Itshathi Yenkwenkwezi
Remove All Trails	Cima intshukumo
Focal Length	Ubude bemini
Add New..	Iinketho Entsha
Save Scope	Imibala yangoku
Add New	Dibanisa ikhonkco.
Magnification factor of the Barlow Shapley lens	City name optional,probably does not need a translation
Save Lens	Gcina umfanekiso
Save Filter	Cima intshukumoCountry name optional,but should be translated
Execute Session	Ascension Island
Step 2 Observations	US Naval Observatory
Add new object to list	Dibanisa kuluhlu
set location	Indawo ekuyoCity name optional,probably does not need a translation
View Object Details	Iinkcukacha Zenjongo
Scheduled Time	Cwangcisa Ixesha.
Set observing notes for the object	Move the telescope to an object or location
Slew Telescope	Ubeko lwephepha
Enter the Observation Details	Iinkcukacha Zenjongo
Faintest Star	Iphepha lokuqala
Add Observer	Fumana umxholo
Stopping the timer	Imisa umbali wexesha
Starting the timer	Iqalisa umhleli
Requested Position Below Horizon	Indawo Eceliweyo Ngezantsi Kolundi
The requested position is below the horizon. Would you like to go there anyway	Isilumkiso indawo eceliweyo ingezantsi kwelayini apho umhlaba nesibhaka- bhaka zidibana khona.Ungathanda ndolathe apho
No object selected.	Akukho Njongo ekhetiweyo
Custom image-links file could not be opened. Link cannot be recorded for future sessions.	Ifayile yamakhonkco- yomfanekiso wesiko ayinakuvulwa.Ikhonkco alinakushicilelwa kwintlanganiso zexesha elizayo.
Custom information-links file could not be opened. Link cannot be recorded for future sessions.	Ifayile yamakhonkco- olwazi esiko ayinakuvula.Ikhonkco alinakushicilelwa kwintlanganiso zexesha elizayo.
Could not Open File	Ayinakuvula Ifayile
Loading images...	Ilayisha i KStars.
Failed to load image	imifanekiso Yelanga Yemihla yonke
