input	target
ils l'ont condamné bien qu'il fût innocent	yè ɖó hwɛ n'í xomɛ̀ vɔ̆
bill conduit une moto	bill ɖo kɛkɛ kun wɛ
ma mère me conduit à l'école tous les jours	nɔ ce nɔ kpla mi yi azɔmɛ azan lɛ bi
je ne me suis plus confessé depuis trois mois	un gɔ̀n kɔnfisáwun bló din ɔ́ sun atɔn ɖíè
c'est un homme de confiance	é nyí gbɛtɔ́ ɖ'èjì d'éwú
j'ai confiance en toi	un ɖè ji dó wŭ wè
il m'a confié son enfant	é ɖó vì tɔ́n nú mì
je lui ai confié la chose	un dé nù ɔ́ asi n'i
je lui ai confié l'affaire	un sɔ́ xó ɔ́ d'ásí n'í
bébé aime la confiture	vi kpɛvi yi wan nu wiimi
il s'est assis confortablement	e gán jɛ́ mɛ̀
on m'a donné huit jours de congé	e ná mì gbɔjɛ́ nú azàn tántɔ̀n
il a perdu connaissance	e dán éɖéé
il a repris connaissance	nukún tɔ́n mɛ́ wá j'àyĭ
il me connaît	e tuwun mì
j'ai la conscience troublée	ayi ce nɔ xo hùn xá mì
il a fait son examen de conscience	é kéjé ayi tɔn mɛ kpɔ́n
il a besoin de plus en plus de conseils	e ɖo nu kplɔn mɛ sin hu ɖo
enfants suivez les conseils de vos parents	vi lɛ mi nɔ xwe do nukplɔn mɛ mɛjitɔ mitɔn lɛ tɔn
les conseillers qui sont dans ce village travaillent bien	toxóɖɔ́gbɛ́ é ɖò to yɛ mɛ lɛ́ ɖ'azɔ̀ wú ganjí
il a consenti à mourir	e yí gbe nú kú
tu ne sais pas conserver les choses	a nyɔ́ nŭ hɛ̀n ă
consolide le mur	nà syɛ́nsyɛ́n dò ɔ́
il est constipé	e jí gò
voici l'endroit où j'ai construit une case autrefois	đ'áyì xóxó ɔ́ fí un gbá xɔ ɖó ɔ́ ɖiè
ce sont des branches de palmier qu'il a utilisées pour construire sa case	kí wɛ̀ é sɔ́ dó gbá xɔ tɔn ná
il a consulté et a trouvé de mauvaises choses pour moi	é kàn kú nú mì
il consulte bien	é nɔ́ mɔ̀ nŭ mɛ̀
il lui conte une histoire	e ɖo hwenuxo ɖɔ nu ye wɛ
la radio du bénin a donné un beau conte hier soir	xóɖɔ́núwɛ̀kɛtɛ̀n benɛ to tɔ́n ɔ́ ɖɔ̀ hwenuxó víví ɖokpó sɔ̀ zăn mɛ̀
cette bouteille contient de l'alcool	ahan ɖò gò élɔ́ mɛ̀
jean est content	e vivi nu jan
je ne suis pas content de toi	nù tówé vɛ́ wŭ cè
il est continuellement malade	e fɔ́n tɛgbɛ bo ɖ'azɔn jɛ wɛ̀
il continue à s'amuser	é gbɛ́ kpò ɖ'àyìhún dá wɛ̀
il a parlé contre moi	é ɖɔ̀ xó dó wŭ cè
il se dressa contre le mur	é jlɔ́ dó dò wú
il ne peut rien contre moi	e sìxú wà nù tí nú mì ă
il se contredit	xó tɔ́n nɔ́ nyi ta fí ɖokpó ă
elle est en train de vendre sans contrôle	dùdúwɔgɔ tɔn sa w'ɛ ɖé
j'irai le voir pour le convaincre	un na yí mɔ́ ɛ́ b'ɛ́ ná yí xó cè
tu me conviens	a jɛ̀ xá mì
cela ne convient pas à la personne	e jɛ́ mɛ ă
j'ai convenu avec lui qu'il vienne demain	un ɖɔ x'ɛ́ b'ɛ́ ná wá sɔ̀
il s'est converti	é jɛ̀ ali ɖagbe jí
on l'a convoqué chez le chef	e ylɔ́ ɛ́ ɖò gàn gɔ́n
il y a plus aucune maintenant qui a un copain	mɛɖe sɔ ɖo asu ɖokpo ɖo wɛ ă
ta corde est trop courte	kan towe hwe gli dín
le corps de l'enfant est très chaud	vì ɔ̀ sín wùtú hun myɔ gbógbógbó
il a corrigé mon devoir	e kpɔ́n azɔ̆ cè
ton costume est beau	nùzínzán tówé j'acɔ́
l'arbre se balance de côté et d'autre	atín ɔ́ nɔ́ dán ginnyaà
c'est à côté de la fontaine à eau	e ɖo tɔ kpa
le récipient est là à côté de l'arbre	gannú ɖò atín ɔ́ kpá fínɛ́
nous habitons côte à côte	mĭ ɖò xwé kpá xwé kpá
tous les enfants donneront leur cotisation pour faire la cérémonie de fin d'année	vì lɛ́ bì ná ná nùjɔ́ dó wà xwetanú
il a reposé le cou sur sa main pour une personne âgée morte sur la natte	e ɖŏ alɔ̀ kɔ̀
le roi coucha avec elle	dadá slɛ́ ɖɛ̆ dó suví tɔ́n mɛ̀
comme le soleil se couchait	ée hwe gba'mi zɛ́n é ɔ́
le soleil s'est couché	hwè yì xɔ̀
et voilà que nous ne nous sommes pas couchés	te lĕe mì dɔ̀ ɔ̀ ɖíè
je me couche à dix heures	un nɔ ml'ayi ɖo gan wo mɛ
elle lave et coud nos habits	e nɔ nya awu mitɔn lɛ bo nɔ lɛ tɔ ye e
il laisse couler de l'eau	e ɖúɖú sìn
le bateau va couler	hùn nà syɔ́
de quelle couleur est son pagne	hwɛkan tɛ́ wɛ̀ avɔ tɔn ka ɖó
il est passé en coup de vent	é dín léwún
il remit les cadeaux de noces d'un seul coup	é ná asigban lɛ́ zogbè zogbè
il a pris ma chose d'un seul coup	é zé nŭ cè xawùn
viens boire un coup	wa nu ɖokpo
le marchand vend des fleurs coupées	nusatɔ ɖo folo sisɛn sa wɛ
et les tomates seront coupées	bo na sɛn timati lɛ
il coupe le mil	e ɖo abɔkun ɔ sin wɛ
il a coupé l'arbre avec une hache	é sɔ́ asyɔ́ví dó gbo atín ná
le paysan coupe le mil	glelɛtɔ ɔ ɖo abɔkun sɛn wɛ
les fermiers coupent le mil mûr	kanlinnyitɔ le ɖo abɔkun zinzin sin wɛ
je lui coupe du pain	un ɖo wɔxuxu sɛn n'ɛ wɛ
il est sur la cour	é ɖò kɔ́xo jí
ils sont assis dans la cour	ye jinjɔn ayi ɖo kɔxota
salut pour le travail bon courage	kú cɛ́ nago ɛ́kú ícɛ́
je n'ai pas de courage	un ɖo akɔnkpikpan ă
j'ai reçu une décharge de courant électrique	e gbí mì
retire la prise de courant	sún lɛtlíki kan ɔ sín ì
ma main est courbée	alɔ ce gɔ́dɔ́
les lapins courent dans le champ	azwi lɛ ɖo wezun kan wɛ ɖo gle ɔ mɛ
il courut à la ville	e fyá yì toxo mɛ̀
ne cours pas à droite et à gauche	ma dán gblágblá ó
il a traversé le cours d'eau	é d'ása tɔ ɔ́
je n'avais pas besoin d'aller faire des courses	un sɔ ɖo nu xixɔ sin hudo a
il a coupé très court la tête de tous les arbres	é sɛ́n ta nú atin lɛ́ bĭ dó gligli jí
c'est mon cousin	tɔ́ ce nɔví sín vĭ wɛ̀
il m'a donné un coup de couteau	é xú jìví mì
j'ai acheté un couteau	un xɔ jivi ɖokpo
c'est notre coutume	walɔ mitɔn wɛ
la poule couve	kokló ɔ́ nɔ fɛ azìn
le garçon dort sous la couverture	sunnuvi ɔ ɖ'amlɔ dɔ wɛ ɖo avɔ gwlɛ
couvrir une table d'un pagne	cyɔ́n avɔ dó távò
couvre ton bagage	gbă nù nú agbán tówè
le ciel se couvre de nuages	jĭ ɖò wuwu wɛ̀
ta voix est couverte	kɔ towe mɛ xlá
il a craché du sang abondamment	é tún hùn b'ɛ́ sa tɔ̀
il ne craint pas pour sa tête	e sí tamɛ ă
ne crains pas de prendre chez toi marie ta femme	xɛsi ma ɖi we nú a gɔn mali da ó
nous irons chez dieu sans crainte	mì nà gó yì măwù gɔ́n
j'ai une crampe	yɛ̀ dó gan mì
l'arbre est en train de craquer	atín ɔ́ ɖò kawunkawun nù ɖɔ́ wɛ̀
la case est pleine à craquer	xɔ ɔ gɔ́ bó ɖò gbágbá
il m'a fait crédit	e sà nù nú mí axɔ́
dieu a créé l'homme à son image	mawù ɖó gbɛtɔ́ b'ɛ́ cí é ɖésú ɖɔ́hùn
si tu veux construire une maison il te faut élever les murs les crépir acheter les tôles pour la couvrir	nú a jló ná bló xɔ ɔ́ a ɖo ná mɛ̀ dŏ bó ná tlɛ́ dò ɔ́ bó ná xɔ̀ gàn lɛ́ bó ná dó gbà ná
on amorce le puits en creusant à l'intérieur	é nɔ sín tɔ̀ bó nɔ́ kùn
mon vélo est crevé	kɛkɛ́ cé tɔ́n
il a crié sur moi	é sún xó dó ta nú mì
les oiseaux en voyant cette tache de sang sur les ailes du papillon crièrent	xɛvi lɛ ɖe ye mɔ hun ɔ ɖo awɛwɛ sin awa ji ɔ ye su xo
on ne peut pas croire	e sìxú ɖì ă
croyez aussi en moi	mi bo ɖì nù nú nyɛ lɔ mɔ̆
je croyais qu'il viendrait	un ɖi ɖɔ̀ é ná wá
nous nous sommes croisés sur le chemin	mì kpé mìɖéé ɖ'ali jí
ne croque pas ce comprimé	ma t'aɖŭ atínkɛ́n ɔ́ jí ó
la croûte de la plaie est partie	akpa flé hăn
la femme alors laissa sa cruche	nyɔnú ɔ́ jó tɔyizɛ́n tɔ́n dó
et ils sont cruels avec les enfants donc c'est quelque chose	bo nɔ wa danu xa vi lɛ donk e nyi nuɖe
le paysan cueille des fruits	glesi ɔ nɔ kɛn atinsinsɛn
je cueille des fleurs	un ɖo folo ba wɛ
c'est du cuir véritable	anyù ɖésú wɛ̀
il a pris la viande l'a fait cuire et l'a mangée	é sɔ́ lan ɔ ɖá ɖú
la sauce est cuite	nusunnu ɔ bi
elle ne cuisine pas bien	e nylá nŭ ɖà
quand une femme n'a rien fait de mal ses cuisses ne battent pas la chamade	nyɔnu ma wa nuɖe a ɔ asakpaɖa tɔn nɔ xo gan a
c'est un cultivateur	glesi wɛ n'i
ils ne cultivent pas la terre	ye nɔ lɛ gle a
je crois que la dame était avant lui	un ɖi ɖɔ nawe ɔ ɖɔ finɛ jɛ nukɔn n'ɛ
il est en danger de mort	é ɖò kúlí jí
il est dangereux	awɔ̀vinɔ́ wɛ́ n'í
les pigeons se nichent dans les trous des murs	ahwannɛ lɛ nɔ blo adɔ yetɔn ɖo do so e mɛ
il y a une église dans ta ville	amisa ɖo kpo toxo towe mɛ
dans la salle de classe il y a des élèves	azɔmɛvi lɛ ɖo azɔxɔmɛ
il a mis la main dans la marmite de sauce	é dó alɔ̀ nùsúnnú zɛ́n mɛ̀
le grain est déjà mûr dans le champ	jinukún kó myá gò ɖò gle mɛ̀
ils sont dans un très grand bruit	yĕ ɖò zìngídí jí guwùn
elle a dansé	e ɖú wè
si nous avons de l'argent nous irons danser	nu mi ɖo akwɛ ɔ mi na yi ɖu we
la peau sèche se détache de la plaie de mon bras	akpa e ɖ'awa nú mí ɔ́ flé ză
il arrive de cotonou	é já sín kútɔ́nú
je suis de ouidah	un go sín glexwé
j'arrive de zagnanado	un wá yì zanjɛ́nnádó
débarrasse la table	đè nù é ɖò távo ɔ jí ɔ́ sín
nous allons débattre le prix	mì ná ɖ'axì
ça a débordé	é tún flá
la rivière a débordé et a tout inondé	tɔ ɔ tún flá bó gbá kpé fí bĭ
il tient debout	é lí dŏ
ne restez pas debout	mi ma nɔ te o
j'ai débroussé une grandes brousse	un xò adlɔ̆
tu fais à la fin ce que tu devrais faire au début	nu a na wa jɛ nukɔn ɔ e wa gbɔn gudo a ɖe nɛ
il est décédé pour annoncer la mort d'un enfant	e lɛ́ kɔ̀
je veux aller jouer le kpacà genre de rythme funèbre pour le décès de mon beau père	un jlo na yí xò kpaca ɖò asi ce tɔ́ sín cyɔ́nú
il est décharné	é ɖó làn tó kɔ̀ ă
mon pagne est déchiré	avɔ ce vún
mon habit est déchiré	awu ce vŭn
l'enfant déchire ses vêtements la pauvre maman les raccommode	vi ɔ vun awu tɔn lɛ nɔ tɔn wamamɔnɔ ɔ ɖo ye tɔ wɛ
il a décidé de se faire connaître	é ɖè éɖéé gbà
le paresseux se décide à mieux travailler	fɔnlinnɔ ɔ na gbeta ɖɔ emi na w'azɔ ɖe wu mi kpe ɔ
déclaration universelle des droits de l´homme	gbeta gbɛ ɔ bi tɔn ee ɖɔ xó dó acɛ e gbɛtɔ ɖó kpodo sisi e ɖo na ɖó n'i lɛ kpo wu e
il a déclenché la flèche contre moi	é fɛ́ gă dó mì
son piège s'est déclenché	mɔ tɔn fɛ́
l'officier décore le soldat	awagan na acɛ awa nyitɔ
tu découperas la viande en petits morceaux	a na já lan ɔ́ bĭ
tu vas te décourager et tout abandonner	a ná kpɔ́n dó mɔ̀ wú bó jó nŭ bì dó
il m'a découragé	é kú awa kan mɛ nú mì
il s'est découvert en dormant	e ɖè avɔ sín wŭ ɖ'amlɔ mɛ̀
ne dédaigne personne	ma dó vɛ̀ nú mɛɖe ó
mets un peu de sel dedans ça l'améliorera	dŏ jɛ̀ kpɛɖé mɛ̀ é ná ɖó víví
c'est l'argent qui me fait défaut	akwɛ́ nú wɛ́ tá mì
ce livre me fait beaucoup défaut	wèmá élɔ́ hú dó mí ɖaxó
il m'a défendu	é jɛ ahwan jí cè
malgré la défense de ma mère	nɔ ce ka gbɛ nu mi
il a défoncé la porte	e fó hɔn ɔ́
la mangue dégage une bonne odeur	amaga ɔ ɖo wan ɖagbe ɖe wɛ
si cela continue ça finira par dégénérer en bagarre	nú yɛ́ lín káká ɔ́ é ná wá nyí hùn
mon vélo est dégonflé	jɔhɔn ɖò kɛkɛ́ cé mɛ̀ ă
il me dégoûte	é ci mì
il est dehors	e ɖò kɔ́xo jí
tu as déjà fait son éducation	a ko kplɔ́n ɛ̀ ɖ'alɔ tɔn jí
mais il sait déjà très bien parler	amɔ e ko tuwun xo ɖɔ ganji
d'après moi il est déjà parti	un ɖi ɖɔ̀ é kó tɔ́n
je vous l'ai déjà dit	un ko ɖɔ nú mi ɖɔ̀ nyɛ wɛ̀
je prends mon petit déjeûner	un ɖo zanzan nuɖuɖu ɖu wɛ
j'ai délayé de la farine dans l'eau pour préparer la pâte	un dŏ wɔ̆ sìn
la sauce a une délicate odeur	nùsúnnú ɔ́ nɔ́ hwɛ́n wàn lyólyó
le sel fait leurs délices	nu vivi wɛ jɛ nyi nu ye
miam ça a l'air délicieux	miam e ɖi nu vivi
nous allons planter des piquets pour délimiter notre terrain	mì ná tùn kpátín bó ná dó gbò ayìkúngban mĭtɔ̀n
il pleuvra demain	jì ná ja sɔ̀
ma mère m'a dit qu'elle viendra demain	nɔ ce ɖɔ emi na wa sɔ
demain est dans la main de dieu	sɔ lɔ mawu sin alɔ mɛ
je ne peux le voir demain	un sixu mɔ ɛ sɔ ă
xɔ́tlú é nyí ájí	amlɔgɔ ɖò sinsin i wɛ̀ bɔ̀ un ɖɔ n'í ɖɔ
il m'a demandé s'il viendra	é kán byɔ́ mí ɖɔ̀ émí ná wá ájí
je me demande ce que je vais dire	un ɖo kikan byɔ nyɛ ɖe wɛ nuɖe na ɖɔ ɔ
j'ai des démangeaisons à la gencive	nyɔkpotín cé nɔ́ híhí
ça me démange	e nɔ́ híhí mì
la voiture a démarré	hùn ɔ̀ sún
le moteur ne démarre pas	macínú ɔ́ gbɛ́ zò
elle lui a démêlé les cheveux	e vún ɖa n'í
il s'est démené pour moi	e xo kan cè
il vient nous visiter et demeurer avec nous	e wá bà jonɔ mĭ bó ɖò kpɔ́ xá mĭ
l'arbre est à demi mort	atín ɔ́ sín akpá ɖokpó kú
a une heure et demie	gan ɖokpó adaɖé mɛ̀
vous démolissez la porte	mi ɖo hɔn ɔ gba wɛ
le démon m'a tenté	awòví dó mì
je vais te dénoncer	un na ɖé wé gbà
il a mangé la mangue à belles dents	é wɔ̀ măgà ɖù vowùn
j'ignore la cause de son départ	un tuun nuɖe zɔn yiyi tɔn a
il a dépassé houègbo	é dín hwɛgbó wú
ca me dépasse	e gló mì
ce garçon nous a tous dépassés	nyavi nɛ́ fɔn ta te mĭ bĭ
je me trouve sous la dépendance de quelqu'un	un ɖò mɛ'sí
il dépensa tout ce qu'il avait en prodigue	e zán nù tɔ́n lɛ́ d'ákpa mɛ̀
il ne se déplace pas	e nɔ́ sɛ tɛ̀n ă
cela lui déplaît	e nyɔ́ nukún tɔ́n mɛ̀ ă
elle a déposé le livre sur la table	e ze wema ɖo tavo ji
viens m'aider à déposer mon fardeau	wà zlɔ́n mì
il y était depuis quatre jours déjà	azàn tɔ́n kó yi ɛnɛ̀
moi je travaille depuis des heures et je n'ai pas encore fini	nyɛ ɔ un ɖo azɔ wa wɛ sin tɛgbɛ bo un ma te ko fo
je ne t'ai plus vu depuis de nombreuses années	un ma sɔ́ mɔ wè ă xwè lĭvì ɖíè
la tempête déracine l'arbre	jijɔhon ɔ hɔn ɖɔ nu atin ɔ
il est un peu dérangé	tamɛ tɔn kpé ă
on l'a marié en dernier	e d'ɛ̀ gbɔ̀n tó
le dernier jour du monde	gbɛ vuvɔ zán gbè
il est derrière	e ɖo gudo
il a mis les enfants les uns derrière les autres	e slɛ́ vì lɛ́
vous étiez cachés derrière le buisson	mi hwla ɖo atin lɛ gudo
tu achèteras des oeufs	a na xɔ azin
c'est à abraham et à sa descendance que dieu a fait des promesses	ablahámu kpódó aɖimɛví tɔ́n kpán wɛ̀ măwù d'ákpá ná
les voyageurs sont descendus de l'autocar	tomɛnyitɔ lɛ jɛ te sin hun ɔ mɛ
ce fils étant mort son père est désemparé	vì nɛ́ kú din ɔ́ tɔ́ tɔ́n flú
ton pied a désenflé	afɔ towe gbígbá
il est déséquilibré	ta tɔn flí
il m'a déshonoré	é sɔ́ mí xo kɔ̀
l'homme a le désir de vivre	gbɛtɔ́ nɔ́ jló ná nɔ̀ gbɛ̀ sɔ́ yì
tu es désobéissant	ali nɔ yì tó tówe mɛ̀ ă
désolée je ne peux pas le faire	e vɛ nu mi un sixu blo a
l'oiseau a battu des ailes de façon désordonnée et est mort	xɛ ɔ́ xò awà vazavaza bo kú
il dit et se dédit en désordre	e hánnyá xó
ne mettez pas le désordre entre vous	mi ma dó hunnyahunnya miɖéé mɛ́ ó
mes papiers sont en désordre	wèmá cé lɛ́ gúdá
désormais tu ne mettras plus les pieds chez lui	sín égbé ɔ́ ma sɔ́ t'afɔ̀ ɖĕ xwé tɔ́n gbé ó
la viande a perdu son jus et est toute desséchée	lan ɔ xwí sin bo cí tákwétákwé
les élèves vont dessiner un ballon	azɔmɛvi lɛ na ɖe ayihunmlimli ɖokpo
elle m'a donné deux bananes par dessus le marché	é sɔ́ kwékwé wè dó ná xú ná mì
nous mettrons la dalle dessus	mi nà sɔ́ kpe mimɛ ɔ d'é jí
c'est le destin qui l'a donné	sɛ́ wɛ́ ná
les noix de palme sont bien détachables	dè ɔ́ ɖì sún
il fruit s'est détaché et a été retenu par les branches	e flɛ́ wá dɔ́
le pagne a déteint	avɔ ɔ jó
ma chaîne de vélo est détendue	cɛ́ni ce bɔ̀
la corde s'est détendue	kan ɔ gbɔ́jɔ́
il a déterré du manioc	e hɔ̀n ajagún
il s'est détourné de lui	e ɖè kɔ̀ d'é
il a détourné de l'argent	é wlŏ akwɛ́ ɖù
ca va détruire la vie de beaucoup d'enfants	e na hɛn vi gege sin gbɛ gble
je les détruis	un nɔ vɔ̀ yĕ
j'ai payé une partie de ma dette	un sú axɔ́ cé kpò
je suis en deuil de mon père	un ɖò tɔ́ cé lútú mɛ̀
il a coupé la papaye en deux	e dá kpɛn ɔ́
il était une fois deux jumeaux formule courante au début des contes	hwenuxó cé zɔn mɔ víín bó yí jɛ̀ hòxó wè ɖè lɛ̀ jí
je les aime tous les deux	un yi wan nu ye mɛ wɛ le bi
la deuxième mouche	sukpɔ wegɔ ɔ
il m'a devancé	e kó wà jɛ̀ nukɔn nú mì
il s'est campé devant moi sans bouger	é cí te ɖò nukɔn cè klalà
l'enfant n'est pas suffisamment développé	vì ɔ́ kó ɖì ă
le ciel devient très noir avant l'orage	e dó ahŏ dò
cela m'est devenu familier	e má dó mì
va consulter le devin	yi kan kpɔn ɖo bokɔnɔ xwe
je n'arrive pas à dévisser ce boulon	un sìxú tún bulɔ́n élɔ́ ă
il m'a dévoilé son secret	e gbà kpá tɔ́n nú mì
tu devrais écouter la radio ce soir	a ɖo na ɖo to radio gbadanu
tu devras t'y habituer	a ɖo na kplɔn hweɖe do mɔ
le travail doit être fini avant la fin de l'année	azɔ ɔ ɖo na nyi fifo cobɔ xwe o na fo
il écrit bien ses devoirs dans son cahier	e nɔ wlan nu ganji do wema tɔn lɛ mɛ
tout le monde devrait parler l'anglais de nos jours	mɛ bi ɖo na ɖɔ glɛsingbe ɖo hwe mitɔn nu din
l'hyène va me dévorer	hlá ná wlí mi ɖù
merci pour votre dévouement	mi kú dó mɛkanxuxo
le diable m'a tenté	awòví tɛ́n mí kpɔ́n
il a la diarrhée	e ɖò xomɛ slá wɛ̀
il a tranché leur différend	e ɖɔ̀ hwɛ gbo nú yĕ
c'est dans un pays tout à fait différent que je suis allé je ne suis pas allé là où tu pensais	fí ɖĕvo lálá wɛ̀ un yì un yì fí à a vɛ dó é ă
il y a vingt ans c'était différent	xwe ko ɖie e gbɔn vo
ce travail est très difficile	azɔ̀ élɔ́ ɔ́ é xú dín
leurs leçons sont difficiles	nukplɔnkplɔn yetɔn vɛ wu
ce mot se prononce difficilement	xogbe enɛ ɔ lɛ nɔ vɛwu ɖiɖɔ
il est difforme	é vlɛ́ wɔ̆n
nous allons dîner	mì ná ɖù gbada nú
et leur dit	bo ɖɔ nu ye ɖɔ
il est venu et j'ai dit	e wá bɔ un ɖɔ̀
ce que j'ai dit je l'ai fait	un ɖɔ gbè bo wa gbè
j'ai entendu les paroles que tu as dites	un sè xó a ɖɔ lɛ́
je suis directeur	un nyi gan
il se dirigea vers lui	e kpan ta gɔ̆n tɔ̀n
les deux disciples entendirent ces paroles	ee ahwanvú we lɛ́ sè xó nɛ́ ɔ́
abrège ton discours	sè wù xwé nú xó tówè
cette famille est déjà toute disparue	xwédó élɔ́ bì wɛ́ kó gbà
je vais au dispensaire	un na yi dotoxwe
le marché s'est dispersé	axi ɔ́ kɛ̀n
je ne suis pas bien dispos	lanmɛ ce ɖ'é jí ganjí ă
frais et dispos	wù yɛ̀yɛ́ afɔ yɛyɛ́
il m'a disputé	e ɖɔ jlɛ dó jĭ cè
il se peut que je te rapporte un disque si tu es gentil	un si hɛn disque ɖokpo wa nu we nu a se tonu ɔ
il est distant	é nɔ́ sɛ ya mɛ ă
il est distrait	e nɔ́ flín nŭ ă
maman a acheté un tissu fait de pièces diverses	năna xɔ̀ avɔ̀ asansán ɖokpó
il les divisa en six groupes	é mă yĕ ɖò donu ayizɛ́n
je suis divorcé	un gbɛ asi
son corps est dodu	agbaza mɛ tɔ́n cí kpɔ́nnɔ́kpɔ́nnɔ́
il m'a dominé	e ɖù ɖò jĭ cè
bonne nuit donc	dɔ́ gbɛ lóo
il a acheté au marché donc il a de l'argent	e xɔ nu ɖo aximɛ hun e ɖo akwɛ
l'arbre a donné des champignons jù	atin ɔ́ wú jù
elle donne le sein à son enfant	é ɖò anɔ ná vì tɔ́n wɛ̀
c'est bien donne	e nyɔ́ bo sɔ́ wá
fa dieu qui donne l'intelligence	fa akɔ ni lɔgbon
dieu lui donne la santé	mawu n'ɛ ganjininɔ
prends le lait que la vache t'a donné	ze nyibunɔsin nyibu towe tɔn
le pain est doré	wɔxuxu ɔ ci sika ɖɔhun
le garçon dort	sunnuvi ɔ ɖ'amlɔ dɔ wɛ
il s'est renversé sur le dos	é flí jɛ wɛ̀n
n'oubliez pas d'emporter de la nourriture dans votre sac à dos	mi ma wɔn bo hɛn nuɖuɖu do saki mitɔn mɛ o
vous devez passer par la douane	mi ɖo na gbɔn denu
il fait la chose en douce	é ɖò nù ɔ̀ bló wɛ́ xlíxlí
il parle doucement	é ɖò nù ɖɔ́ wɛ́ klɛ́wún klɛ́wún
fais doucement là	vɛ̆ wa kò ɖò fínɛ́
elle est dans les douleurs de l'accouchement	e jɛ̀ flú mɛ̀
elle lui a fait les yeux doux en dodelinant de la tête	é xo kɔ n'í
je cuis sur feu doux	un ɖa ɖo myɔ yeɖe ji
les filles ont douze ans et sept ans	nyɔnu lɛ ɖo xwe wewe kpodo xwe tɛnwe kpo
il t'a dressé à faire comme lui	e dé wè
tu prendras le chemin de droite	a na gbɔ̀n ali e ɖò ɖisí xwé ɔ́
les hommes au coeur droit	ayi jlojlinɔ́ lé
tous ont droit sans aucune discrimination à un salaire égal pour un travail égal	azɔ e mɛɖe wa é sin akwɛ wɛ na ɖu
il est venu tout droit	é zɔ́n gúwún bó wá
toute personne a droit à la liberté de pensée de conscience et de religion	gbɛtɔ bi ɖo acɛ bo na lɛn nu nu é jlo e kpɔ́n bo d'ayimɛ lobo lɛ sɛ̀n nu e jlo e
rendez droits ses chemins	mi jló ali swɛ́n tɔ́n mɛ́
tu as une drôle d'idée	ayibaɖabaɖanɔ wɛ nú wè
mais tu bois du café	amɔ a ɖo kafe nu wɛ
tu travailles dur	azɔ̀ ɔ̀ myá nukún nú wè
la viande est dure élastique	làn ɔ́ dɛ̀
la pâte est très dure	wɔ̀ ɔ́ syɛ́n dín bó ɖo jangiìn
le légume a durci	mà ɔ̀ dó kpasó
je bois de l'eau	un ɖo sin nu wɛ
il se tient à l'écart	é nɔ́ gbɔ̀n zɔzɔ̀
ton pagne est gardé en échange de la dette	avɔ towe dɔn dó akwɛ́ ɔ́ wú
je vais échanger cela avec toi	un na ɖyɔ́ nù élɔ́ xá wè
il se débattait pour leur échapper	e ɖò zìngbídí ɖú wɛ̀ bó ná gló yĕ
la parole m'a échappé	xó ɔ́ sí dó mì
mais je crois que ted et kelly vont échouer	amɔ un ɖi ɖɔ ted kpodo kelly kpo na j'ayi
il commence à faire des éclairs	jĭ jɛ̀ wun kɛ jí
la lampe éclaire bien	zogbɛ́n ɔ́ ɖì
sa chemise est d'une blancheur éclatante	awu tɔn wé pépépé
et ensuite ils éclatèrent en sanglots	lobɔ̀ yĕ j'àvì yá jí
il y a éclipse de lune	hwè wlí sùn
il a enlevé l'écorce de l'arbre	e kpà atín fló
il s'est écorché en frottant	e gíngín akpà
il m'a écorché la plaie	e zínzín akpa nú mì
les élèves regardent leur maître et l'écoutent	azɔmɛvi lɛ ɖo mɛsi ye tɔn kpɔn wɛ bo ɖo to ɖo e wɛ
je suis à l'écoute	tó ce ɖo jɛ̀
la charge écrase son corps	agban nɔ hɛn agbaza tɔn gba
il a écrasé un oeuf	e fɔ́tɔ́ azìn
il lui a écrit une lettre	é wlán wèmá sɛ́ dó è
regarde l'écriteau qui est sur la croix	kpɔ́n nŭ e wlàn dó aklúnɔ́ ɔ́ wú ɔ́
il l'a bien éduqué	e kplɔ́n ɛ̀ ganjí
j'effacerai ton nom du cahier	un na gbídí nyikɔ́ tówé sín wèmá mɛ̀
pierre en effet n'était pas encore entré dans le village	petlu ko byɔ́ toxo ɔ́ mɛ̀ ă
il est effilé	nu tɔn xwíɖí
il m'a effrayé	e dó xɛsi nú mì
cela m'a effrayé	nù nɛ́ ɔ́ jí wù dó mì
cette parole cause l'effroi	xó ɔ́ ɖó adohu jí
je suis ton égal	un sɔ wè
ils sont à égalité	yĕ ɖo zɛɛ́n
la construction de l'église sera menée à bonne fin	yɛhwexó ná yí ta
je me suis égratigné	nù kán mì
un homme élancé est venu te voir et ne t'a pas trouvé	dawe gɛgɛ ɖé wá ba we kpò
il a élargi le trou	e hɛ̀n dò ɔ̀ gbló
je suis électrocuté	lɛtliki wli mi
michel est un bon élève	azɔmɛvi ɖagbe wɛ nyi michel
ils sont sur le point d'élire un nouveau chef	yé ɖo gán yɔyɔ ná ɖó wɛ
je suis en train de faire ton éloge	un ɖò gbe towe xo wɛ̀
il est allé dans un lieu très éloigné	é yi zɔ̀ cáɖá
je ne suis pas éloquent	un nyɔ́ xó ɖɔ̀ ă
nous allons embarquer les bagages dans la voiture	mì nà sɔ́ agban lɛ́ dó hŭn mɛ̀
le chariot est embourbé dans le mauvais chemin	kɛkɛvi ɔ byɔ bɔ mɛ ɖo ali nyanya ɔ ji
